Para la k 5 la media cuadrada de los errores es: 0.971327
 documentos 2 10 jaccard sm 0.21 jaccard directo 0.118541 error relativo 0.771532
 documentos 2 11 jaccard sm 0.23 jaccard directo 0.125373 error relativo 0.834517
 documentos 2 12 jaccard sm 0.2 jaccard directo 0.128834 error relativo 0.552377
 documentos 2 13 jaccard sm 0.2 jaccard directo 0.115625 error relativo 0.729723
 documentos 2 14 jaccard sm 0.19 jaccard directo 0.0690691 error relativo 1.75084
 documentos 2 15 jaccard sm 0.21 jaccard directo 0.110448 error relativo 0.901343
 documentos 2 16 jaccard sm 0.14 jaccard directo 0.12462 error relativo 0.123414
 documentos 2 17 jaccard sm 0.21 jaccard directo 0.10303 error relativo 1.03823
 documentos 2 18 jaccard sm 0.17 jaccard directo 0.102719 error relativo 0.654994
 documentos 2 19 jaccard sm 0.24 jaccard directo 0.134796 error relativo 0.780459
 documentos 3 4 jaccard sm 0.17 jaccard directo 0.0914634 error relativo 0.858657
 documentos 3 5 jaccard sm 0.23 jaccard directo 0.135385 error relativo 0.698858
 documentos 3 6 jaccard sm 0.16 jaccard directo 0.0985507 error relativo 0.623523
 documentos 3 7 jaccard sm 0.23 jaccard directo 0.168196 error relativo 0.367452
 documentos 3 8 jaccard sm 0.21 jaccard directo 0.150307 error relativo 0.39714
 documentos 3 9 jaccard sm 0.22 jaccard directo 0.159159 error relativo 0.382262
 documentos 3 10 jaccard sm 0.16 jaccard directo 0.104956 error relativo 0.524439
 documentos 3 11 jaccard sm 0.21 jaccard directo 0.118156 error relativo 0.77731
 documentos 3 12 jaccard sm 0.21 jaccard directo 0.0859599 error relativo 1.44298
 documentos 3 13 jaccard sm 0.24 jaccard directo 0.132308 error relativo 0.813947
 documentos 3 14 jaccard sm 0.2 jaccard directo 0.0988024 error relativo 1.02423
 documentos 3 15 jaccard sm 0.17 jaccard directo 0.100575 error relativo 0.690279
 documentos 3 16 jaccard sm 0.24 jaccard directo 0.158055 error relativo 0.518458
 documentos 3 17 jaccard sm 0.19 jaccard directo 0.109467 error relativo 0.735669
 documentos 3 18 jaccard sm 0.17 jaccard directo 0.112426 error relativo 0.512101
 documentos 3 19 jaccard sm 0.19 jaccard directo 0.123494 error relativo 0.538532
 documentos 4 5 jaccard sm 0.2 jaccard directo 0.100946 error relativo 0.98124
 documentos 4 6 jaccard sm 0.2 jaccard directo 0.101227 error relativo 0.975748
 documentos 4 7 jaccard sm 0.23 jaccard directo 0.120743 error relativo 0.904864
 documentos 4 8 jaccard sm 0.19 jaccard directo 0.0757576 error relativo 1.50798
 documentos 4 9 jaccard sm 0.31 jaccard directo 0.140187 error relativo 1.21132
 documentos 4 10 jaccard sm 0.21 jaccard directo 0.0878788 error relativo 1.38964
 documentos 4 11 jaccard sm 0.26 jaccard directo 0.135802 error relativo 0.914539
 documentos 4 12 jaccard sm 0.3 jaccard directo 0.132492 error relativo 1.26428
 documentos 4 13 jaccard sm 0.13 jaccard directo 0.0807453 error relativo 0.609992
 documentos 4 14 jaccard sm 0.21 jaccard directo 0.101587 error relativo 1.06718
 documentos 4 15 jaccard sm 0.21 jaccard directo 0.12037 error relativo 0.744609
 documentos 4 16 jaccard sm 0.19 jaccard directo 0.0972644 error relativo 0.953428
 documentos 4 17 jaccard sm 0.3 jaccard directo 0.156352 error relativo 0.918744
 documentos 4 18 jaccard sm 0.22 jaccard directo 0.133758 error relativo 0.644757
 documentos 4 19 jaccard sm 0.23 jaccard directo 0.0928793 error relativo 1.47632
 documentos 5 6 jaccard sm 0.18 jaccard directo 0.111111 error relativo 0.619994
 documentos 5 7 jaccard sm 0.21 jaccard directo 0.123494 error relativo 0.700482
 documentos 5 8 jaccard sm 0.19 jaccard directo 0.109091 error relativo 0.74166
 documentos 5 9 jaccard sm 0.18 jaccard directo 0.102339 error relativo 0.75885
 documentos 5 10 jaccard sm 0.14 jaccard directo 0.0882353 error relativo 0.58666
 documentos 5 11 jaccard sm 0.24 jaccard directo 0.131343 error relativo 0.827266
 documentos 5 12 jaccard sm 0.22 jaccard directo 0.111111 error relativo 0.979991
 documentos 5 13 jaccard sm 0.19 jaccard directo 0.146965 error relativo 0.292824
 documentos 5 14 jaccard sm 0.16 jaccard directo 0.0686567 error relativo 1.33042
 documentos 5 15 jaccard sm 0.17 jaccard directo 0.0967742 error relativo 0.756659
 documentos 5 16 jaccard sm 0.2 jaccard directo 0.141104 error relativo 0.417388
 documentos 5 17 jaccard sm 0.23 jaccard directo 0.133127 error relativo 0.727669
 documentos 5 18 jaccard sm 0.2 jaccard directo 0.129231 error relativo 0.547615
 documentos 5 19 jaccard sm 0.2 jaccard directo 0.10303 error relativo 0.941167
 documentos 6 7 jaccard sm 0.16 jaccard directo 0.0758427 error relativo 1.10961
 documentos 6 8 jaccard sm 0.2 jaccard directo 0.109145 error relativo 0.832425
 documentos 6 9 jaccard sm 0.19 jaccard directo 0.118497 error relativo 0.60341
 documentos 6 10 jaccard sm 0.23 jaccard directo 0.120944 error relativo 0.9017
 documentos 6 11 jaccard sm 0.27 jaccard directo 0.144118 error relativo 0.873463
 documentos 6 12 jaccard sm 0.25 jaccard directo 0.120944 error relativo 1.06706
 documentos 6 13 jaccard sm 0.22 jaccard directo 0.125 error relativo 0.759994
 documentos 6 14 jaccard sm 0.24 jaccard directo 0.146417 error relativo 0.639145
 documentos 6 15 jaccard sm 0.2 jaccard directo 0.0971429 error relativo 1.05881
 documentos 6 16 jaccard sm 0.18 jaccard directo 0.136905 error relativo 0.31478
 documentos 6 17 jaccard sm 0.24 jaccard directo 0.129129 error relativo 0.858598
 documentos 6 18 jaccard sm 0.19 jaccard directo 0.0991254 error relativo 0.916755
 documentos 6 19 jaccard sm 0.22 jaccard directo 0.109792 error relativo 1.00377
 documentos 7 8 jaccard sm 0.28 jaccard directo 0.195584 error relativo 0.431611
 documentos 7 9 jaccard sm 0.25 jaccard directo 0.147059 error relativo 0.699995
 documentos 7 10 jaccard sm 0.2 jaccard directo 0.103746 error relativo 0.927769
 documentos 7 11 jaccard sm 0.25 jaccard directo 0.123209 error relativo 1.02906
 documentos 7 12 jaccard sm 0.23 jaccard directo 0.126471 error relativo 0.818598
 documentos 7 13 jaccard sm 0.2 jaccard directo 0.123867 error relativo 0.614629
 documentos 7 14 jaccard sm 0.22 jaccard directo 0.0943953 error relativo 1.33061
 documentos 7 15 jaccard sm 0.2 jaccard directo 0.102564 error relativo 0.949991
 documentos 7 16 jaccard sm 0.22 jaccard directo 0.132353 error relativo 0.662217
 documentos 7 17 jaccard sm 0.24 jaccard directo 0.138138 error relativo 0.737386
 documentos 7 18 jaccard sm 0.18 jaccard directo 0.107872 error relativo 0.668642
 documentos 7 19 jaccard sm 0.25 jaccard directo 0.138973 error relativo 0.798907
 documentos 8 9 jaccard sm 0.23 jaccard directo 0.136499 error relativo 0.684995
 documentos 8 10 jaccard sm 0.19 jaccard directo 0.0930233 error relativo 1.04249
 documentos 8 11 jaccard sm 0.23 jaccard directo 0.112717 error relativo 1.0405
 documentos 8 12 jaccard sm 0.24 jaccard directo 0.112426 error relativo 1.13473
 documentos 8 13 jaccard sm 0.17 jaccard directo 0.0798817 error relativo 1.12813
 documentos 8 14 jaccard sm 0.21 jaccard directo 0.0963855 error relativo 1.17874
 documentos 8 15 jaccard sm 0.17 jaccard directo 0.0888252 error relativo 0.913861
 documentos 8 16 jaccard sm 0.19 jaccard directo 0.118343 error relativo 0.605495
 documentos 8 17 jaccard sm 0.22 jaccard directo 0.113772 error relativo 0.933676
 documentos 8 18 jaccard sm 0.19 jaccard directo 0.106825 error relativo 0.778604
 documentos 8 19 jaccard sm 0.24 jaccard directo 0.128049 error relativo 0.874279
 documentos 9 10 jaccard sm 0.3 jaccard directo 0.141593 error relativo 1.11874
 documentos 9 11 jaccard sm 0.27 jaccard directo 0.14121 error relativo 0.912034
 documentos 9 12 jaccard sm 0.27 jaccard directo 0.112069 error relativo 1.40922
 documentos 9 13 jaccard sm 0.23 jaccard directo 0.119048 error relativo 0.931992
 documentos 9 14 jaccard sm 0.26 jaccard directo 0.119403 error relativo 1.17749
 documentos 9 15 jaccard sm 0.23 jaccard directo 0.123563 error relativo 0.861388
 documentos 9 16 jaccard sm 0.18 jaccard directo 0.150888 error relativo 0.19294
 documentos 9 17 jaccard sm 0.31 jaccard directo 0.146707 error relativo 1.11305
 documentos 9 18 jaccard sm 0.19 jaccard directo 0.139466 error relativo 0.362338
 documentos 9 19 jaccard sm 0.23 jaccard directo 0.107558 error relativo 1.13837
 documentos 10 11 jaccard sm 0.31 jaccard directo 0.189602 error relativo 0.634997
 documentos 10 12 jaccard sm 0.21 jaccard directo 0.11437 error relativo 0.836147
 documentos 10 13 jaccard sm 0.14 jaccard directo 0.108108 error relativo 0.294997
 documentos 10 14 jaccard sm 0.26 jaccard directo 0.105105 error relativo 1.4737
 documentos 10 15 jaccard sm 0.22 jaccard directo 0.142857 error relativo 0.539996
 documentos 10 16 jaccard sm 0.19 jaccard directo 0.116959 error relativo 0.624495
 documentos 10 17 jaccard sm 0.18 jaccard directo 0.109145 error relativo 0.649183
 documentos 10 18 jaccard sm 0.15 jaccard directo 0.122024 error relativo 0.229266
 documentos 10 19 jaccard sm 0.19 jaccard directo 0.1 error relativo 0.899991
 documentos 11 12 jaccard sm 0.31 jaccard directo 0.150888 error relativo 1.0545
 documentos 11 13 jaccard sm 0.22 jaccard directo 0.125 error relativo 0.759994
 documentos 11 14 jaccard sm 0.27 jaccard directo 0.142424 error relativo 0.895738
 documentos 11 15 jaccard sm 0.25 jaccard directo 0.149123 error relativo 0.676466
 documentos 11 16 jaccard sm 0.2 jaccard directo 0.15 error relativo 0.333331
 documentos 11 17 jaccard sm 0.24 jaccard directo 0.149254 error relativo 0.607996
 documentos 11 18 jaccard sm 0.23 jaccard directo 0.122093 error relativo 0.883802
 documentos 11 19 jaccard sm 0.22 jaccard directo 0.110145 error relativo 0.997359
 documentos 12 13 jaccard sm 0.21 jaccard directo 0.118182 error relativo 0.776917
 documentos 12 14 jaccard sm 0.25 jaccard directo 0.121951 error relativo 1.04999
 documentos 12 15 jaccard sm 0.21 jaccard directo 0.103448 error relativo 1.02999
 documentos 12 16 jaccard sm 0.19 jaccard directo 0.0945559 error relativo 1.00938
 documentos 12 17 jaccard sm 0.29 jaccard directo 0.109145 error relativo 1.65701
 documentos 12 18 jaccard sm 0.25 jaccard directo 0.105572 error relativo 1.36804
 documentos 12 19 jaccard sm 0.23 jaccard directo 0.126506 error relativo 0.818089
 documentos 13 14 jaccard sm 0.17 jaccard directo 0.0753012 error relativo 1.25758
 documentos 13 15 jaccard sm 0.14 jaccard directo 0.106825 error relativo 0.310553
 documentos 13 16 jaccard sm 0.15 jaccard directo 0.12766 error relativo 0.174999
 documentos 13 17 jaccard sm 0.25 jaccard directo 0.13354 error relativo 0.872086
 documentos 13 18 jaccard sm 0.17 jaccard directo 0.0958084 error relativo 0.774367
 documentos 13 19 jaccard sm 0.22 jaccard directo 0.110092 error relativo 0.998324
 documentos 14 15 jaccard sm 0.23 jaccard directo 0.103858 error relativo 1.21456
 documentos 14 16 jaccard sm 0.2 jaccard directo 0.0914454 error relativo 1.18708
 documentos 14 17 jaccard sm 0.22 jaccard directo 0.106383 error relativo 1.06799
 documentos 14 18 jaccard sm 0.19 jaccard directo 0.109422 error relativo 0.736382
 documentos 14 19 jaccard sm 0.28 jaccard directo 0.134796 error relativo 1.0772
 documentos 15 16 jaccard sm 0.15 jaccard directo 0.0997151 error relativo 0.504281
 documentos 15 17 jaccard sm 0.25 jaccard directo 0.130952 error relativo 0.909084
 documentos 15 18 jaccard sm 0.18 jaccard directo 0.120588 error relativo 0.492679
 documentos 15 19 jaccard sm 0.23 jaccard directo 0.125 error relativo 0.839993
 documentos 16 17 jaccard sm 0.17 jaccard directo 0.118343 error relativo 0.436496
 documentos 16 18 jaccard sm 0.24 jaccard directo 0.121302 error relativo 0.978529
 documentos 16 19 jaccard sm 0.21 jaccard directo 0.105882 error relativo 0.983324
 documentos 17 18 jaccard sm 0.25 jaccard directo 0.151235 error relativo 0.653057
 documentos 17 19 jaccard sm 0.3 jaccard directo 0.138462 error relativo 1.16666
 documentos 18 19 jaccard sm 0.2 jaccard directo 0.107463 error relativo 0.861103
total elapsed 0.071 seconds
Candidatos según LSH constantes k 5 r 2 t 0.1
 documentos 4 17 jaccard sm 0.3 jaccard directo 0.156352 error relativo 0.918744
 documentos 15 17 jaccard sm 0.25 jaccard directo 0.130952 error relativo 0.909084
 documentos 17 19 jaccard sm 0.3 jaccard directo 0.138462 error relativo 1.16666
total elapsed 0.005 seconds
Candidatos según LSH constantes k 5 r 3 t 0.1
total elapsed 0.003 seconds
Candidatos según LSH constantes k 5 r 4 t 0.1
total elapsed 0.002 seconds
Candidatos según LSH constantes k 5 r 5 t 0.1
total elapsed 0.002 seconds
Candidatos según LSH constantes k 5 r 6 t 0.1
total elapsed 0.002 seconds
Candidatos según LSH constantes k 5 r 1 t 0.2
 documentos 0 1 jaccard sm 0.22 jaccard directo 0.0900901 error relativo 1.44198
 documentos 0 2 jaccard sm 0.23 jaccard directo 0.106061 error relativo 1.16856
 documentos 0 3 jaccard sm 0.22 jaccard directo 0.149847 error relativo 0.46816
 documentos 0 4 jaccard sm 0.24 jaccard directo 0.0755287 error relativo 2.17757
 documentos 0 6 jaccard sm 0.22 jaccard directo 0.122024 error relativo 0.80292
 documentos 0 7 jaccard sm 0.26 jaccard directo 0.155015 error relativo 0.677251
 documentos 0 8 jaccard sm 0.26 jaccard directo 0.140673 error relativo 0.848255
 documentos 0 9 jaccard sm 0.29 jaccard directo 0.139466 error relativo 1.07935
 documentos 0 10 jaccard sm 0.24 jaccard directo 0.0991254 error relativo 1.42116
 documentos 0 11 jaccard sm 0.27 jaccard directo 0.135294 error relativo 0.995645
 documentos 0 12 jaccard sm 0.29 jaccard directo 0.128743 error relativo 1.25255
 documentos 0 13 jaccard sm 0.24 jaccard directo 0.12963 error relativo 0.851422
 documentos 0 14 jaccard sm 0.25 jaccard directo 0.126543 error relativo 0.975602
 documentos 0 17 jaccard sm 0.27 jaccard directo 0.123494 error relativo 1.18633
 documentos 0 19 jaccard sm 0.27 jaccard directo 0.131098 error relativo 1.05953
 documentos 1 2 jaccard sm 0.21 jaccard directo 0.0759878 error relativo 1.76358
 documentos 1 3 jaccard sm 0.22 jaccard directo 0.119632 error relativo 0.838967
 documentos 1 5 jaccard sm 0.23 jaccard directo 0.119497 error relativo 0.924729
 documentos 1 7 jaccard sm 0.22 jaccard directo 0.114804 error relativo 0.916308
 documentos 1 8 jaccard sm 0.21 jaccard directo 0.0870871 error relativo 1.41136
 documentos 1 11 jaccard sm 0.22 jaccard directo 0.0775862 error relativo 1.83553
 documentos 1 12 jaccard sm 0.25 jaccard directo 0.10241 error relativo 1.44116
 documentos 1 13 jaccard sm 0.21 jaccard directo 0.105919 error relativo 0.982638
 documentos 1 14 jaccard sm 0.24 jaccard directo 0.0792683 error relativo 2.02767
 documentos 1 16 jaccard sm 0.22 jaccard directo 0.135802 error relativo 0.619995
 documentos 1 17 jaccard sm 0.21 jaccard directo 0.077381 error relativo 1.71382
 documentos 1 19 jaccard sm 0.24 jaccard directo 0.0746269 error relativo 2.21597
 documentos 2 5 jaccard sm 0.22 jaccard directo 0.151125 error relativo 0.455742
 documentos 2 6 jaccard sm 0.22 jaccard directo 0.0952381 error relativo 1.30999
 documentos 2 8 jaccard sm 0.24 jaccard directo 0.1375 error relativo 0.745449
 documentos 2 10 jaccard sm 0.21 jaccard directo 0.118541 error relativo 0.771532
 documentos 2 11 jaccard sm 0.23 jaccard directo 0.125373 error relativo 0.834517
 documentos 2 15 jaccard sm 0.21 jaccard directo 0.110448 error relativo 0.901343
 documentos 2 17 jaccard sm 0.21 jaccard directo 0.10303 error relativo 1.03823
 documentos 2 19 jaccard sm 0.24 jaccard directo 0.134796 error relativo 0.780459
 documentos 3 5 jaccard sm 0.23 jaccard directo 0.135385 error relativo 0.698858
 documentos 3 7 jaccard sm 0.23 jaccard directo 0.168196 error relativo 0.367452
 documentos 3 8 jaccard sm 0.21 jaccard directo 0.150307 error relativo 0.39714
 documentos 3 9 jaccard sm 0.22 jaccard directo 0.159159 error relativo 0.382262
 documentos 3 11 jaccard sm 0.21 jaccard directo 0.118156 error relativo 0.77731
 documentos 3 12 jaccard sm 0.21 jaccard directo 0.0859599 error relativo 1.44298
 documentos 3 13 jaccard sm 0.24 jaccard directo 0.132308 error relativo 0.813947
 documentos 3 16 jaccard sm 0.24 jaccard directo 0.158055 error relativo 0.518458
 documentos 4 7 jaccard sm 0.23 jaccard directo 0.120743 error relativo 0.904864
 documentos 4 9 jaccard sm 0.31 jaccard directo 0.140187 error relativo 1.21132
 documentos 4 10 jaccard sm 0.21 jaccard directo 0.0878788 error relativo 1.38964
 documentos 4 11 jaccard sm 0.26 jaccard directo 0.135802 error relativo 0.914539
 documentos 4 12 jaccard sm 0.3 jaccard directo 0.132492 error relativo 1.26428
 documentos 4 14 jaccard sm 0.21 jaccard directo 0.101587 error relativo 1.06718
 documentos 4 15 jaccard sm 0.21 jaccard directo 0.12037 error relativo 0.744609
 documentos 4 17 jaccard sm 0.3 jaccard directo 0.156352 error relativo 0.918744
 documentos 4 18 jaccard sm 0.22 jaccard directo 0.133758 error relativo 0.644757
 documentos 4 19 jaccard sm 0.23 jaccard directo 0.0928793 error relativo 1.47632
 documentos 5 7 jaccard sm 0.21 jaccard directo 0.123494 error relativo 0.700482
 documentos 5 11 jaccard sm 0.24 jaccard directo 0.131343 error relativo 0.827266
 documentos 5 12 jaccard sm 0.22 jaccard directo 0.111111 error relativo 0.979991
 documentos 5 17 jaccard sm 0.23 jaccard directo 0.133127 error relativo 0.727669
 documentos 6 10 jaccard sm 0.23 jaccard directo 0.120944 error relativo 0.9017
 documentos 6 11 jaccard sm 0.27 jaccard directo 0.144118 error relativo 0.873463
 documentos 6 12 jaccard sm 0.25 jaccard directo 0.120944 error relativo 1.06706
 documentos 6 13 jaccard sm 0.22 jaccard directo 0.125 error relativo 0.759994
 documentos 6 14 jaccard sm 0.24 jaccard directo 0.146417 error relativo 0.639145
 documentos 6 17 jaccard sm 0.24 jaccard directo 0.129129 error relativo 0.858598
 documentos 6 19 jaccard sm 0.22 jaccard directo 0.109792 error relativo 1.00377
 documentos 7 8 jaccard sm 0.28 jaccard directo 0.195584 error relativo 0.431611
 documentos 7 9 jaccard sm 0.25 jaccard directo 0.147059 error relativo 0.699995
 documentos 7 11 jaccard sm 0.25 jaccard directo 0.123209 error relativo 1.02906
 documentos 7 12 jaccard sm 0.23 jaccard directo 0.126471 error relativo 0.818598
 documentos 7 14 jaccard sm 0.22 jaccard directo 0.0943953 error relativo 1.33061
 documentos 7 16 jaccard sm 0.22 jaccard directo 0.132353 error relativo 0.662217
 documentos 7 17 jaccard sm 0.24 jaccard directo 0.138138 error relativo 0.737386
 documentos 7 19 jaccard sm 0.25 jaccard directo 0.138973 error relativo 0.798907
 documentos 8 9 jaccard sm 0.23 jaccard directo 0.136499 error relativo 0.684995
 documentos 8 11 jaccard sm 0.23 jaccard directo 0.112717 error relativo 1.0405
 documentos 8 12 jaccard sm 0.24 jaccard directo 0.112426 error relativo 1.13473
 documentos 8 14 jaccard sm 0.21 jaccard directo 0.0963855 error relativo 1.17874
 documentos 8 17 jaccard sm 0.22 jaccard directo 0.113772 error relativo 0.933676
 documentos 8 19 jaccard sm 0.24 jaccard directo 0.128049 error relativo 0.874279
 documentos 9 10 jaccard sm 0.3 jaccard directo 0.141593 error relativo 1.11874
 documentos 9 11 jaccard sm 0.27 jaccard directo 0.14121 error relativo 0.912034
 documentos 9 12 jaccard sm 0.27 jaccard directo 0.112069 error relativo 1.40922
 documentos 9 13 jaccard sm 0.23 jaccard directo 0.119048 error relativo 0.931992
 documentos 9 14 jaccard sm 0.26 jaccard directo 0.119403 error relativo 1.17749
 documentos 9 15 jaccard sm 0.23 jaccard directo 0.123563 error relativo 0.861388
 documentos 9 17 jaccard sm 0.31 jaccard directo 0.146707 error relativo 1.11305
 documentos 9 19 jaccard sm 0.23 jaccard directo 0.107558 error relativo 1.13837
 documentos 10 11 jaccard sm 0.31 jaccard directo 0.189602 error relativo 0.634997
 documentos 10 12 jaccard sm 0.21 jaccard directo 0.11437 error relativo 0.836147
 documentos 10 14 jaccard sm 0.26 jaccard directo 0.105105 error relativo 1.4737
 documentos 10 15 jaccard sm 0.22 jaccard directo 0.142857 error relativo 0.539996
 documentos 11 12 jaccard sm 0.31 jaccard directo 0.150888 error relativo 1.0545
 documentos 11 13 jaccard sm 0.22 jaccard directo 0.125 error relativo 0.759994
 documentos 11 14 jaccard sm 0.27 jaccard directo 0.142424 error relativo 0.895738
 documentos 11 15 jaccard sm 0.25 jaccard directo 0.149123 error relativo 0.676466
 documentos 11 17 jaccard sm 0.24 jaccard directo 0.149254 error relativo 0.607996
 documentos 11 18 jaccard sm 0.23 jaccard directo 0.122093 error relativo 0.883802
 documentos 11 19 jaccard sm 0.22 jaccard directo 0.110145 error relativo 0.997359
 documentos 12 13 jaccard sm 0.21 jaccard directo 0.118182 error relativo 0.776917
 documentos 12 14 jaccard sm 0.25 jaccard directo 0.121951 error relativo 1.04999
 documentos 12 15 jaccard sm 0.21 jaccard directo 0.103448 error relativo 1.02999
 documentos 12 17 jaccard sm 0.29 jaccard directo 0.109145 error relativo 1.65701
 documentos 12 18 jaccard sm 0.25 jaccard directo 0.105572 error relativo 1.36804
 documentos 12 19 jaccard sm 0.23 jaccard directo 0.126506 error relativo 0.818089
 documentos 13 17 jaccard sm 0.25 jaccard directo 0.13354 error relativo 0.872086
 documentos 13 19 jaccard sm 0.22 jaccard directo 0.110092 error relativo 0.998324
 documentos 14 15 jaccard sm 0.23 jaccard directo 0.103858 error relativo 1.21456
 documentos 14 17 jaccard sm 0.22 jaccard directo 0.106383 error relativo 1.06799
 documentos 14 19 jaccard sm 0.28 jaccard directo 0.134796 error relativo 1.0772
 documentos 15 17 jaccard sm 0.25 jaccard directo 0.130952 error relativo 0.909084
 documentos 15 19 jaccard sm 0.23 jaccard directo 0.125 error relativo 0.839993
 documentos 16 18 jaccard sm 0.24 jaccard directo 0.121302 error relativo 0.978529
 documentos 16 19 jaccard sm 0.21 jaccard directo 0.105882 error relativo 0.983324
 documentos 17 18 jaccard sm 0.25 jaccard directo 0.151235 error relativo 0.653057
 documentos 17 19 jaccard sm 0.3 jaccard directo 0.138462 error relativo 1.16666
total elapsed 0.047 seconds
Candidatos según LSH constantes k 5 r 2 t 0.2
total elapsed 0.004 seconds
Candidatos según LSH constantes k 5 r 3 t 0.2
total elapsed 0.002 seconds
Candidatos según LSH constantes k 5 r 4 t 0.2
total elapsed 0.002 seconds
Candidatos según LSH constantes k 5 r 5 t 0.2
total elapsed 0.002 seconds
Candidatos según LSH constantes k 5 r 6 t 0.2
total elapsed 0.002 seconds
Candidatos según LSH constantes k 5 r 1 t 0.3
 documentos 4 9 jaccard sm 0.31 jaccard directo 0.140187 error relativo 1.21132
 documentos 9 17 jaccard sm 0.31 jaccard directo 0.146707 error relativo 1.11305
 documentos 10 11 jaccard sm 0.31 jaccard directo 0.189602 error relativo 0.634997
 documentos 11 12 jaccard sm 0.31 jaccard directo 0.150888 error relativo 1.0545
total elapsed 0.009 seconds
Candidatos según LSH constantes k 5 r 2 t 0.3
total elapsed 0.003 seconds
Candidatos según LSH constantes k 5 r 3 t 0.3
total elapsed 0.003 seconds
Candidatos según LSH constantes k 5 r 4 t 0.3
total elapsed 0.002 seconds
Candidatos según LSH constantes k 5 r 5 t 0.3
total elapsed 0.002 seconds
Candidatos según LSH constantes k 5 r 6 t 0.3
total elapsed 0.001 seconds
Candidatos según LSH constantes k 5 r 1 t 0.4
total elapsed 0.008 seconds
Candidatos según LSH constantes k 5 r 2 t 0.4
total elapsed 0.004 seconds
Candidatos según LSH constantes k 5 r 3 t 0.4
